"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"206",2021-06-06,0.00155468035525054,0.0031052455500254,4.11516047567999e-06,765417,44,6,"d2"
"207",2021-06-07,0.00182115766354206,0.00363819103688658,4.12429019753296e-06,765417,45,6,"d2"
"208",2021-06-08,0.00213018572547389,0.00425621554737943,4.15590356835953e-06,765417,46,7,"d2"
"209",2021-06-09,0.00248615942799853,0.00496812102620443,4.19782979263247e-06,765417,47,7,"d2"
"210",2021-06-10,0.00289292597872874,0.00578177519803836,4.07675941912522e-06,765417,48,7,"d2"
"211",2021-06-11,0.00335357053804936,0.00670321245121757,3.92862488114364e-06,765417,49,7,"d2"
"212",2021-06-12,0.00386964036665612,0.00773547832288384,3.80241042839955e-06,765417,50,7,"d2"
"213",2021-06-13,0.0044404633834532,0.00887723051750292,3.69624940348583e-06,765417,51,7,"d2"
"214",2021-06-14,0.00506238540672871,0.0101211623512805,3.60846217689499e-06,765417,52,7,"d2"
"215",2021-06-15,0.00572796370391166,0.0114523898694176,3.53753840567931e-06,765417,53,8,"d2"
"216",2021-06-16,0.00642525924183028,0.0128470363626566,3.48212100394891e-06,765417,54,8,"d2"
"217",2021-06-17,0.00713739104107302,0.0142713410904849,3.44099166109523e-06,765417,55,8,"d2"
"218",2021-06-18,0.00784254754929148,0.0156816820408236,3.41305775936311e-06,765417,56,8,"d2"
"219",2021-06-19,0.00851464517413128,0.0170258930077059,3.39734055662763e-06,765417,57,8,"d2"
"220",2021-06-20,0.00912635748034995,0.0182493219961868,3.39296451310363e-06,765417,58,8,"d2"
"221",2021-06-21,0.00986074069256833,0.0197180822374843,3.39914765235611e-06,765417,59,8,"d2"
"222",2021-06-22,0.0105654776663116,0.0211275401397658,3.41519285750662e-06,765417,60,9,"d2"
"223",2021-06-23,0.0111358874074377,0.0222683343348624,3.44048001304925e-06,765417,61,9,"d2"
"224",2021-06-24,0.0115363287044128,0.0230691829499144,3.4744589112967e-06,765417,62,9,"d2"
"225",2021-06-25,0.011740880843797,0.0234782450447438,3.51664285025938e-06,765417,63,9,"d2"
"226",2021-06-26,0.011737002231668,0.0234704378604791,3.56660285679677e-06,765417,64,9,"d2"
"227",2021-06-27,0.0115272857224059,0.0230509474823366,3.62396247524229e-06,765417,65,9,"d2"
"228",2021-06-28,0.0115252660617591,0.0230468437304507,3.68839306745446e-06,765417,66,9,"d2"
"229",2021-06-29,0.0117502659397155,0.0234967722698556,3.75960957544755e-06,765417,67,10,"d2"
"230",2021-06-30,0.0117924791393025,0.0235811209119026,3.83736670245617e-06,765417,68,10,"d2"
"231",2021-07-01,0.011651556004425,0.0232991905533774,3.92145547253816e-06,765417,69,10,"d2"
"232",2021-07-02,0.0115137881715372,0.0230235646429417,4.01170013266321e-06,765417,70,10,"d2"
"233",2021-07-03,0.0115399190898024,0.0230757302242402,4.10795536470755e-06,765417,71,10,"d2"
"234",2021-07-04,0.0113892945699296,0.0227743790360812,4.21010377791602e-06,765417,72,10,"d2"
"235",2021-07-05,0.0110735518937577,0.0221427857338603,4.31805365523119e-06,765417,73,10,"d2"
"236",2021-07-06,0.0106780000222223,0.0213515683075151,4.43173692945594e-06,765417,74,11,"d2"
"237",2021-07-07,0.0105119096385396,0.0210192681697118,4.55110736753581e-06,765417,75,11,"d2"
"238",2021-07-08,0.0103304776640428,0.0206562791891422,4.67613894334482e-06,765417,76,11,"d2"
"239",2021-07-09,0.0102974319762425,0.0205900571281038,4.80682438125444e-06,765417,77,11,"d2"
"240",2021-07-10,0.010163960060682,0.0203229769475096,4.94317385447956e-06,765417,78,11,"d2"
"241",2021-07-11,0.00990615679729619,0.0198072283807686,5.08521382374467e-06,765417,79,11,"d2"
"242",2021-07-12,0.0095504836832336,0.019095734380464,5.23298600321437e-06,765417,80,11,"d2"
"243",2021-07-13,0.00945566083219741,0.0189059351179529,5.38654644189873e-06,765417,81,12,"d2"
"244",2021-07-14,0.00936092117415937,0.0187162963836088,5.54596470988864e-06,765417,82,12,"d2"
"245",2021-07-15,0.00916199624889037,0.0183182811746009,5.71132317981162e-06,765417,83,12,"d2"
"246",2021-07-16,0.00887912371003465,0.0177523647036745,5.88271639483378e-06,765417,84,12,"d2"
"247",2021-07-17,0.00883031369767691,0.0176545671448384,6.06025051538008e-06,765417,85,12,"d2"
"248",2021-07-18,0.00881064671551354,0.0176150493881896,6.24404283750926e-06,765417,86,12,"d2"
"249",2021-07-19,0.00870998228401246,0.0174135303466483,6.43422137657156e-06,765417,87,12,"d2"
"250",2021-07-20,0.00852819438156774,0.0170497578386251,6.63092451040236e-06,765417,88,13,"d2"
"251",2021-07-21,0.00827323563954124,0.0165396369784056,6.83430067686988e-06,765417,89,13,"d2"
